"DatasetID","Dataset_name","Island","Lat","Long","MethodCode","Year","Month","Day","UniqueSurveyID","Site_code","coord.join9","ReefHabitat","parrot","open_protected","year_num","mgmt","zero_one"
11.5,"DAR","Maui",20.80568,-156.6019,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",17853,"Shallow Aggregate reef, <25ft",4.440859,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80571,-156.6092,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17361,"Shallow Aggregate reef, <25ft",1.1735983,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80572,-156.603,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",16975,"Shallow Aggregate reef, <25ft",3.1549321,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80573,-156.61,"FAHU",2017,4,18,"OLOW_FAHU17","OLOW",16959,"Shallow Aggregate reef, <25ft",3.4544605,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80573,-156.6048,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",16947,"Shallow Aggregate reef, <25ft",8.370979,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80574,-156.6228,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",17118,"Shallow Aggregate reef, <25ft",4.2780833,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80576,-156.6242,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",17854,"Other",1.320287,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80577,-156.6232,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",17855,"Spur and Groove",4.2483953,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80578,-156.614,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",16910,"Shallow Aggregate reef, <25ft",13.1516991,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80579,-156.6138,"FAHU",2018,5,22,"OLOW_FAHU18","OLOW",18150,"Shallow Aggregate reef, <25ft",1.0867906,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80583,-156.6174,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",16923,"Shallow Aggregate reef, <25ft",12.1639726,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80583,-156.6139,"FAHU",2019,7,17,"OLOW_FAHU19","OLOW",17145,"Deep Aggregate reef, >30ft",2.062132,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80583,-156.6056,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17151,"Shallow Aggregate reef, <25ft",62.1685836,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80588,-156.6064,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17148,"Shallow Aggregate reef, <25ft",19.9737573,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80589,-156.6227,"FAHU",2019,7,24,"OLOW_FAHU19","OLOW",17279,"Spur and Groove",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.80589,-156.6048,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",16986,"Shallow Aggregate reef, <25ft",31.6605626,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.8059,-156.6098,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",16705,"Shallow Aggregate reef, <25ft",2.9205719,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80591,-156.6156,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",16913,"Shallow Aggregate reef, <25ft",1.7127168,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80591,-156.605,"FAHU",2017,4,17,"OLOW_FAHU17","OLOW",16965,"Shallow Aggregate reef, <25ft",16.9048923,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80592,-156.6106,"FAHU",2018,5,22,"OLOW_FAHU18","OLOW",16777,"Shallow Aggregate reef, <25ft",7.3835781,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80595,-156.6124,"FAHU",2015,4,22,"OLOW_FAHU15","OLOW",18433,"Spur and Groove",8.0426925,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.80595,-156.606,"FAHU",2017,4,17,"OLOW_FAHU17","OLOW",16964,"Shallow Aggregate reef, <25ft",20.859458,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80598,-156.6054,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17168,"Shallow Aggregate reef, <25ft",30.4832716,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80598,-156.6049,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17149,"Shallow Aggregate reef, <25ft",38.6189968,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80602,-156.6109,"FAHU",2018,5,22,"OLOW_FAHU18","OLOW",16780,"Shallow Aggregate reef, <25ft",11.922838,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80602,-156.6036,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",16976,"Shallow Aggregate reef, <25ft",30.2960789,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80603,-156.6094,"FAHU",2017,4,18,"OLOW_FAHU17","OLOW",16957,"Shallow Aggregate reef, <25ft",16.379216,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80607,-156.623,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",18350,"Spur and Groove",32.1386196,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.80612,-156.6232,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",17119,"Shallow Aggregate reef, <25ft",2.9502775,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.8062,-156.6076,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17354,"Shallow Aggregate reef, <25ft",27.71526,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80621,-156.6139,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",17863,"Shallow Aggregate reef, <25ft",6.2712449,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80621,-156.6095,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17359,"Shallow Aggregate reef, <25ft",4.5521429,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80624,-156.6148,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",18628,"Shallow Aggregate reef, <25ft",6.038221,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80624,-156.6127,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",18294,"Shallow Aggregate reef, <25ft",7.9044203,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80625,-156.6243,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",18189,"Other",0.5709056,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.80625,-156.6075,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17143,"Shallow Aggregate reef, <25ft",6.50286,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80626,-156.6063,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",17026,"Shallow Aggregate reef, <25ft",12.9545044,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80627,-156.6047,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",16987,"Shallow Aggregate reef, <25ft",40.1504393,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.8063,-156.6252,"FAHU",2015,4,23,"OLOW_FAHU15","OLOW",17515,"Spur and Groove",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.8063,-156.6152,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",16914,"Shallow Aggregate reef, <25ft",1.1735983,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80631,-156.6136,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17230,"Shallow Aggregate reef, <25ft",5.408642,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80632,-156.623,"FAHU",2019,7,24,"OLOW_FAHU19","OLOW",17277,"Spur and Groove",0.8563583,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80639,-156.6093,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17258,"Shallow Aggregate reef, <25ft",19.7396508,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80644,-156.6054,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",16981,"Shallow Aggregate reef, <25ft",24.4779423,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80648,-156.6087,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17146,"Shallow Aggregate reef, <25ft",32.1125931,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80648,-156.6081,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17142,"Shallow Aggregate reef, <25ft",14.106771,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80655,-156.6232,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",18351,"Spur and Groove",24.3247038,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.80656,-156.6105,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",16703,"Shallow Aggregate reef, <25ft",10.9684958,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80659,-156.6072,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17357,"Shallow Aggregate reef, <25ft",54.020951,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80659,-156.606,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",16984,"Shallow Aggregate reef, <25ft",20.047051,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80661,-156.6238,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",18392,"Shallow Aggregate reef, <25ft",2.5755473,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80672,-156.6053,"FAHU",2016,4,20,"OLOW_FAHU16","OLOW",16982,"Shallow Aggregate reef, <25ft",54.5321089,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80676,-156.6119,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",18291,"Shallow Aggregate reef, <25ft",17.1370091,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80681,-156.6097,"FAHU",2017,4,18,"OLOW_FAHU17","OLOW",16960,"Shallow Aggregate reef, <25ft",21.449486,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80682,-156.6096,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17176,"Shallow Aggregate reef, <25ft",20.9738963,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80692,-156.6106,"FAHU",2017,4,18,"OLOW_FAHU17","OLOW",16961,"Shallow Aggregate reef, <25ft",42.6536449,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80692,-156.6099,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17840,"Shallow Aggregate reef, <25ft",23.1345378,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80692,-156.6093,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17360,"Shallow Aggregate reef, <25ft",28.7035223,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80694,-156.6231,"FAHU",2019,7,24,"OLOW_FAHU19","OLOW",17280,"Spur and Groove",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.80694,-156.611,"FAHU",2018,7,11,"OLOW_FAHU18","OLOW",16948,"Shallow Aggregate reef, <25ft",17.158359,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.80697,-156.6145,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",17865,"Shallow Aggregate reef, <25ft",17.3711258,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80705,-156.6242,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",18391,"Other",8.25556,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80708,-156.6239,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",18353,"Spur and Groove",0.2875343,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.8071,-156.6129,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",16691,"Shallow Aggregate reef, <25ft",12.9391839,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.8071,-156.6115,"FAHU",2017,4,18,"OLOW_FAHU17","OLOW",16980,"Shallow Aggregate reef, <25ft",8.3171267,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80711,-156.6102,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17175,"Shallow Aggregate reef, <25ft",27.9204214,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80714,-156.6122,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17229,"Shallow Aggregate reef, <25ft",17.6015658,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80718,-156.6115,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17235,"Shallow Aggregate reef, <25ft",20.0575526,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80718,-156.6104,"FAHU",2019,7,23,"OLOW_FAHU19","OLOW",17186,"Shallow Aggregate reef, <25ft",46.17072,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.80726,-156.612,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",16696,"Shallow Aggregate reef, <25ft",22.7339656,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80729,-156.6079,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17356,"Shallow Aggregate reef, <25ft",54.4335241,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80751,-156.6084,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17362,"Shallow Aggregate reef, <25ft",24.1686283,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80753,-156.6109,"FAHU",2017,4,19,"OLOW_FAHU17","OLOW",16709,"Shallow Aggregate reef, <25ft",5.2166831,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.80756,-156.6137,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",17867,"Shallow Aggregate reef, <25ft",6.5868141,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80761,-156.6259,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",16864,"Other",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.80767,-156.6099,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",7483,"Shallow Aggregate reef, <25ft",57.1960201,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80772,-156.6147,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17844,"Shallow Aggregate reef, <25ft",35.6327331,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80782,-156.6127,"FAHU",2016,4,19,"OLOW_FAHU16","OLOW",17866,"Shallow Aggregate reef, <25ft",5.9663668,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.8082,-156.6104,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17849,"Shallow Aggregate reef, <25ft",14.0339043,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.80832,-156.6262,"FAHU",2015,4,20,"OLOW_FAHU15","OLOW",16863,"Other",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.80838,-156.6111,"FAHU",2016,4,21,"OLOW_FAHU16","OLOW",17845,"Shallow Aggregate reef, <25ft",11.5410953,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.91685,-156.3958,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17480,"Pavement with Ledges",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.91719,-156.3946,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17483,"Pavement with Ledges",1.2571647,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91741,-156.3923,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17481,"Pavement with Ledges",0.2854528,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9175,-156.3935,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17479,"Pavement with Ledges",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.91777,-156.3909,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17482,"Pavement with Ledges",0.8151784,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91805,-156.3895,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17485,"Pavement with Ledges",0.7992563,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91815,-156.3927,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17486,"Shallow Aggregate reef, <25ft",5.763021,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91815,-156.3837,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18741,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.91846,-156.3826,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18740,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.91866,-156.3861,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18445,"Shallow Aggregate reef, <25ft",0.7992563,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91894,-156.3925,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17484,"Shallow Aggregate reef, <25ft",2.040712,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91915,-156.3875,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18452,"Shallow Aggregate reef, <25ft",0.8881455,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91928,-156.3898,"FAHU",2015,9,24,"PAWR_FAHU15","PAWR",18427,"Pavement with Ledges",6.1820303,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91937,-156.3844,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17047,"Pavement with Ledges",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.91938,-156.3828,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18447,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.91947,-156.3964,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",18911,"Reef, Rocks, Rubble",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.9195,-156.3852,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18444,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.9197,-156.3922,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17501,"Shallow Aggregate reef, <25ft",2.740324,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.91983,-156.3909,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18546,"Shallow Aggregate reef, <25ft",1.607518,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.91996,-156.3918,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18556,"Shallow Aggregate reef, <25ft",1.0867115,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.92002,-156.3902,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18548,"Shallow Aggregate reef, <25ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.92005,-156.3926,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18555,"Shallow Aggregate reef, <25ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.92026,-156.3845,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",7624,"Pavement with Ledges",3.449039,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92029,-156.3933,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18557,"Shallow Aggregate reef, <25ft",5.855585,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.92037,-156.3826,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",17494,"Shallow Aggregate reef, <25ft",21.535691,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9204,-156.3842,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18446,"Reef, Rocks, Rubble",19.800053,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92041,-156.3895,"FAHU",2015,9,24,"PAWR_FAHU15","PAWR",18428,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.9205,-156.3964,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",18913,"Reef, Rocks, Rubble",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.92066,-156.3918,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17502,"Shallow Aggregate reef, <25ft",22.749028,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92118,-156.3837,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17376,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92122,-156.3888,"FAHU",2015,9,24,"PAWR_FAHU15","PAWR",7635,"Pavement with Sand Channels",26.597853,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92129,-156.3825,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17366,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92131,-156.3814,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17367,"Shallow Aggregate reef, <25ft",6.6590744,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92139,-156.3824,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",17493,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.92153,-156.3917,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",17504,"Shallow Aggregate reef, <25ft",0.2854528,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9216,-156.3964,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",18894,"Reef, Rocks, Rubble",0.7992563,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92162,-156.3927,"FAHU",2018,10,3,"PAWR_FAHU18","PAWR",17761,"Shallow Aggregate reef, <25ft",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.92166,-156.38,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17387,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92173,-156.3922,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17063,"Shallow Aggregate reef, <25ft",1.437672,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92177,-156.3839,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17912,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92201,-156.3978,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17061,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92201,-156.3902,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17052,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92203,-156.3928,"FAHU",2018,10,3,"PAWR_FAHU18","PAWR",17726,"Pavement with Ledges",22.6162331,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.92205,-156.3792,"FAHU",2015,9,22,"PAWR_FAHU15","PAWR",18920,"Shallow Aggregate reef, <25ft",4.9581773,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92218,-156.3824,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",18906,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.92226,-156.3925,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17923,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92236,-156.3926,"FAHU",2018,10,3,"PAWR_FAHU18","PAWR",18497,"Shallow Aggregate reef, <25ft",23.274747,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.92241,-156.3885,"FAHU",2015,9,24,"PAWR_FAHU15","PAWR",18411,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.92242,-156.3872,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",18595,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92244,-156.389,"FAHU",2018,9,18,"PAWR_FAHU18","PAWR",17732,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.92251,-156.3887,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17054,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92251,-156.3795,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17384,"Shallow Aggregate reef, <25ft",0.5297256,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92262,-156.3839,"FAHU",2016,9,29,"PAWR_FAHU16","PAWR",17913,"Pavement with Ledges",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.9227,-156.3884,"FAHU",2018,9,18,"PAWR_FAHU18","PAWR",17731,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.92274,-156.378,"FAHU",2015,9,22,"PAWR_FAHU15","PAWR",18916,"Rock or Boulders",2.854528,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92278,-156.3854,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17924,"Pavement with Sand Channels",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.92281,-156.3964,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",18914,"Reef, Rocks, Rubble",1.5985126,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92322,-156.3973,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17066,"Pavement with Sand Channels",55.239471,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92331,-156.3822,"FAHU",2015,9,23,"PAWR_FAHU15","PAWR",17492,"Reef, Rocks, Rubble",1.933735,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9236,-156.3822,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18563,"Shallow Aggregate reef, <25ft",1.1017165,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.92362,-156.392,"FAHU",2015,9,25,"PAWR_FAHU15","PAWR",18441,"Pavement with Ledges",35.09765,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92369,-156.3828,"FAHU",2019,11,13,"PAWR_FAHU19","PAWR",18565,"Shallow Aggregate reef, <25ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.92372,-156.3883,"FAHU",2015,9,24,"PAWR_FAHU15","PAWR",18450,"Pavement with Sand Channels",3.786652,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.92374,-156.3779,"FAHU",2015,9,22,"PAWR_FAHU15","PAWR",18932,"Reef, Rocks, Rubble",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.92376,-156.391,"FAHU",2018,9,19,"PAWR_FAHU18","PAWR",17742,"Pavement with Ledges",26.908438,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.92404,-156.3968,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",17065,"Pavement with Ledges",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.9241,-156.3903,"FAHU",2016,10,4,"PAWR_FAHU16","PAWR",18138,"Pavement with Ledges",95.274701,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.92427,-156.3832,"FAHU",2015,9,22,"PAWR_FAHU15","PAWR",18918,"Shallow Aggregate reef, <25ft",0,"OPEN",1,"OPEN",0
