"Year","Date","RoundID","Site","Site_Name","mgmt_area","mgmt_gear","biomass_g_100m2","biomass_g_m2","Start.Date"
2013,2013-07-17,"WHP69",11,"Honok?hau","FRA","Before",1776.7929,17.7679,"2013-07-16"
2013,2013-10-01,"WHP70",11,"Honok?hau","FRA","Before",144.7783,1.4478,"2013-09-03"
2013,2013-11-26,"WHP71",11,"Honok?hau","FRA","Before",2520.5539,25.2055,"2013-11-06"
2014,2014-05-28,"WHP72",11,"Honok?hau","FRA","After",191.6784,1.9168,"2014-05-06"
2014,2014-07-16,"WHP73",11,"Honok?hau","FRA","After",897.7535,8.9775,"2014-07-02"
2014,2014-10-01,"WHP74",11,"Honok?hau","FRA","After",3.772,0.0377,"2014-09-09"
2014,2014-12-17,"WHP75",11,"Honok?hau","FRA","After",1092.6245,10.9262,"2014-11-05"
2015,2015-05-21,"WHP76",11,"Honok?hau","FRA","After",2040.9327,20.4093,"2015-05-05"
2015,2015-07-09,"WHP77",11,"Honok?hau","FRA","After",2211.8828,22.1188,"2015-07-02"
2015,2015-09-29,"WHP78",11,"Honok?hau","FRA","After",152.9444,1.5294,"2015-09-01"
2015,2015-11-10,"WHP79",11,"Honok?hau","FRA","After",63.844,0.6384,"2015-11-03"
2016,2016-06-02,"WHP80",11,"Honok?hau","FRA","After",829.7937,8.2979,"2016-05-03"
2016,2016-07-14,"WHP81",11,"Honok?hau","FRA","After",1713.1734,17.1317,"2016-07-07"
2016,2016-10-11,"WHP82",11,"Honok?hau","FRA","After",431.4822,4.3148,"2016-09-06"
2016,2016-12-08,"WHP83",11,"Honok?hau","FRA","After",1012.3849,10.1238,"2016-11-10"
2017,2017-05-25,"WHP84",11,"Honok?hau","FRA","After",622.1666,6.2217,"2017-05-02"
2017,2017-06-29,"WHP85",11,"Honok?hau","FRA","After",1894.2574,18.9426,"2017-06-27"
2017,2017-10-03,"WHP86",11,"Honok?hau","FRA","After",1685.3029,16.853,"2017-09-07"
2017,2017-11-21,"WHP87",11,"Honok?hau","FRA","After",1487.7809,14.8778,"2017-11-02"
2018,2018-05-29,"WHP88",11,"Honok?hau","FRA","After",1709.5796,17.0958,"2018-05-01"
2018,2018-07-03,"WHP89",11,"Honok?hau","FRA","After",3031.5255,30.3153,"2018-06-19"
2018,2018-10-02,"WHP90",11,"Honok?hau","FRA","After",3985.7628,39.8576,"2018-09-04"
2018,2018-11-13,"WHP91",11,"Honok?hau","FRA","After",1490.0697,14.9007,"2018-11-01"
2019,2019-05-30,"WHP92",11,"Honok?hau","FRA","After",4203.7407,42.0374,"2019-04-30"
2019,2019-07-09,"WHP93",11,"Honok?hau","FRA","After",5600.8347,56.0083,"2019-07-02"
2019,2019-10-09,"WHP94",11,"Honok?hau","FRA","After",3916.9411,39.1694,"2019-09-03"
2007,2007-06-14,"WHP44",13,"Papawai","MPA","Before",9734.4522,97.3445,"2007-05-16"
2007,2007-07-25,"WHP45",13,"Papawai","MPA","Before",10047.8704,100.4787,"2007-07-12"
2007,2007-09-12,"WHP46",13,"Papawai","MPA","Before",981.8114,9.8181,"2007-09-04"
2007,2007-11-07,"WHP47",13,"Papawai","MPA","Before",9512.1627,95.1216,"2007-10-23"
2008,2008-05-20,"WHP48",13,"Papawai","MPA","Before",3533.4152,35.3342,"2008-05-20"
2008,2008-07-24,"WHP49",13,"Papawai","MPA","Before",8306.7136,83.0671,"2008-07-08"
2008,2008-09-23,"WHP50",13,"Papawai","MPA","Before",3288.4653,32.8847,"2008-09-02"
2008,2008-11-12,"WHP51",13,"Papawai","MPA","Before",8854.899,88.549,"2008-10-15"
2009,2009-06-03,"WHP52",13,"Papawai","MPA","Before",5641.2822,56.4128,"2009-05-06"
2009,2009-07-16,"WHP53",13,"Papawai","MPA","Before",11204.625,112.0463,"2009-07-07"
2009,2009-09-29,"WHP54",13,"Papawai","MPA","Before",5006.541,50.0654,"2009-09-01"
2009,2009-11-19,"WHP55",13,"Papawai","MPA","Before",3673.0935,36.7309,"2009-10-20"
2010,2010-05-20,"WHP56",13,"Papawai","MPA","Before",4860.2964,48.603,"2010-05-05"
2010,2010-07-08,"WHP57",13,"Papawai","MPA","Before",8353.432,83.5343,"2010-07-08"
2010,2010-10-04,"WHP58",13,"Papawai","MPA","Before",2964.0026,29.64,"2010-09-07"
2010,2010-10-27,"WHP59",13,"Papawai","MPA","Before",4280.604,42.806,"2010-10-19"
2011,2011-05-05,"WHP60",13,"Papawai","MPA","Before",6554.4262,65.5443,"2011-05-03"
2011,2011-07-14,"WHP61",13,"Papawai","MPA","Before",11008.4688,110.0847,"2011-07-06"
2011,2011-09-27,"WHP62",13,"Papawai","MPA","Before",2505.9839,25.0598,"2011-09-13"
2011,2011-11-15,"WHP63",13,"Papawai","MPA","Before",10867.1087,108.6711,"2011-11-01"
2012,2012-05-29,"WHP64",13,"Papawai","MPA","Before",9701.8689,97.0187,"2012-05-15"
2012,2012-07-25,"WHP65",13,"Papawai","MPA","Before",8111.2125,81.1121,"2012-07-10"
2012,2012-09-25,"WHP66",13,"Papawai","MPA","Before",5409.4192,54.0942,"2012-08-28"
2012,2012-11-14,"WHP67",13,"Papawai","MPA","Before",5692.8476,56.9285,"2012-11-08"
2013,2013-05-28,"WHP68",13,"Papawai","MPA","Before",6026.2742,60.2627,"2013-05-02"
2013,2013-08-07,"WHP69",13,"Papawai","MPA","Before",10777.4895,107.7749,"2013-07-16"
2013,2013-09-10,"WHP70",13,"Papawai","MPA","Before",1196.5911,11.9659,"2013-09-03"
2013,2013-11-14,"WHP71",13,"Papawai","MPA","Before",4855.0924,48.5509,"2013-11-06"
2014,2014-05-14,"WHP72",13,"Papawai","MPA","After",4618.7765,46.1878,"2014-05-06"
2014,2014-07-31,"WHP73",13,"Papawai","MPA","After",6016.3182,60.1632,"2014-07-02"
2014,2014-09-24,"WHP74",13,"Papawai","MPA","After",3186.8152,31.8682,"2014-09-09"
2014,2014-11-25,"WHP75",13,"Papawai","MPA","After",6939.3396,69.3934,"2014-11-05"
2015,2015-05-28,"WHP76",13,"Papawai","MPA","After",6249.0246,62.4902,"2015-05-05"
2015,2015-07-21,"WHP77",13,"Papawai","MPA","After",3986.8037,39.868,"2015-07-02"
2015,2015-09-24,"WHP78",13,"Papawai","MPA","After",6148.0602,61.4806,"2015-09-01"
2015,2015-11-12,"WHP79",13,"Papawai","MPA","After",7281.8929,72.8189,"2015-11-03"
2016,2016-05-31,"WHP80",13,"Papawai","MPA","After",12923.3679,129.2337,"2016-05-03"
2016,2016-07-12,"WHP81",13,"Papawai","MPA","After",10545.0807,105.4508,"2016-07-07"
2016,2016-09-27,"WHP82",13,"Papawai","MPA","After",5519.5078,55.1951,"2016-09-06"
2016,2016-11-15,"WHP83",13,"Papawai","MPA","After",6701.2388,67.0124,"2016-11-10"
2017,2017-05-23,"WHP84",13,"Papawai","MPA","After",6744.3193,67.4432,"2017-05-02"
2017,2017-07-21,"WHP85",13,"Papawai","MPA","After",8961.4637,89.6146,"2017-06-27"
2017,2017-10-05,"WHP86",13,"Papawai","MPA","After",7371.6977,73.717,"2017-09-07"
2017,2017-11-14,"WHP87",13,"Papawai","MPA","After",13127.4068,131.2741,"2017-11-02"
2018,2018-05-24,"WHP88",13,"Papawai","MPA","After",6277.3083,62.7731,"2018-05-01"
2018,2018-07-10,"WHP89",13,"Papawai","MPA","After",12417.6347,124.1763,"2018-06-19"
2018,2018-09-04,"WHP90",13,"Papawai","MPA","After",9136.9836,91.3698,"2018-09-04"
2018,2018-11-16,"WHP91",13,"Papawai","MPA","After",7444.4083,74.4441,"2018-11-01"
2019,2019-05-21,"WHP92",13,"Papawai","MPA","After",10662.725,106.6272,"2019-04-30"
2019,2019-07-18,"WHP93",13,"Papawai","MPA","After",9320.5783,93.2058,"2019-07-02"
2019,2019-10-03,"WHP94",13,"Papawai","MPA","After",9072.3133,90.7231,"2019-09-03"
2007,2007-06-14,"WHP44",14,"S. Oneo Bay","FRA","Before",0,0,"2007-05-16"
2007,2007-07-25,"WHP45",14,"S. Oneo Bay","FRA","Before",880.8097,8.8081,"2007-07-12"
2007,2007-09-19,"WHP46",14,"S. Oneo Bay","FRA","Before",16.1569,0.1616,"2007-09-04"
2007,2007-11-07,"WHP47",14,"S. Oneo Bay","FRA","Before",0,0,"2007-10-23"
2008,2008-05-20,"WHP48",14,"S. Oneo Bay","FRA","Before",335.9985,3.36,"2008-05-20"
2008,2008-07-24,"WHP49",14,"S. Oneo Bay","FRA","Before",1216.8081,12.1681,"2008-07-08"
2008,2008-09-23,"WHP50",14,"S. Oneo Bay","FRA","Before",889.2816,8.8928,"2008-09-02"
2008,2008-11-12,"WHP51",14,"S. Oneo Bay","FRA","Before",0,0,"2008-10-15"
2009,2009-06-03,"WHP52",14,"S. Oneo Bay","FRA","Before",153.2502,1.5325,"2009-05-06"
2009,2009-07-16,"WHP53",14,"S. Oneo Bay","FRA","Before",0,0,"2009-07-07"
2009,2009-09-29,"WHP54",14,"S. Oneo Bay","FRA","Before",528.1351,5.2814,"2009-09-01"
2009,2009-11-17,"WHP55",14,"S. Oneo Bay","FRA","Before",1512.9012,15.129,"2009-10-20"
2010,2010-05-20,"WHP56",14,"S. Oneo Bay","FRA","Before",144.7783,1.4478,"2010-05-05"
2010,2010-07-08,"WHP57",14,"S. Oneo Bay","FRA","Before",0,0,"2010-07-08"
2010,2010-10-04,"WHP58",14,"S. Oneo Bay","FRA","Before",3337.4033,33.374,"2010-09-07"
2010,2010-10-27,"WHP59",14,"S. Oneo Bay","FRA","Before",610.466,6.1047,"2010-10-19"
2011,2011-05-05,"WHP60",14,"S. Oneo Bay","FRA","Before",1765.7858,17.6579,"2011-05-03"
2011,2011-07-14,"WHP61",14,"S. Oneo Bay","FRA","Before",1216.8081,12.1681,"2011-07-06"
2011,2011-09-27,"WHP62",14,"S. Oneo Bay","FRA","Before",148.5503,1.4855,"2011-09-13"
2011,2011-11-15,"WHP63",14,"S. Oneo Bay","FRA","Before",1621.0075,16.2101,"2011-11-01"
2012,2012-05-29,"WHP64",14,"S. Oneo Bay","FRA","Before",671.9969,6.72,"2012-05-15"
2012,2012-07-25,"WHP65",14,"S. Oneo Bay","FRA","Before",814.1507,8.1415,"2012-07-10"
2012,2012-09-25,"WHP66",14,"S. Oneo Bay","FRA","Before",0,0,"2012-08-28"
2012,2012-11-14,"WHP67",14,"S. Oneo Bay","FRA","Before",1888.8051,18.8881,"2012-11-08"
2013,2013-05-28,"WHP68",14,"S. Oneo Bay","FRA","Before",0,0,"2013-05-02"
2013,2013-08-07,"WHP69",14,"S. Oneo Bay","FRA","Before",1604.7009,16.047,"2013-07-16"
2013,2013-09-10,"WHP70",14,"S. Oneo Bay","FRA","Before",0,0,"2013-09-03"
2013,2013-11-14,"WHP71",14,"S. Oneo Bay","FRA","Before",816.7752,8.1678,"2013-11-06"
2014,2014-05-14,"WHP72",14,"S. Oneo Bay","FRA","After",3833.2682,38.3327,"2014-05-06"
2014,2014-07-31,"WHP73",14,"S. Oneo Bay","FRA","After",1697.5848,16.9758,"2014-07-02"
2014,2014-09-24,"WHP74",14,"S. Oneo Bay","FRA","After",335.9985,3.36,"2014-09-09"
2014,2014-11-25,"WHP75",14,"S. Oneo Bay","FRA","After",3181.7704,31.8177,"2014-11-05"
2015,2015-05-28,"WHP76",14,"S. Oneo Bay","FRA","After",625.555,6.2555,"2015-05-05"
2015,2015-07-21,"WHP77",14,"S. Oneo Bay","FRA","After",2217.4093,22.1741,"2015-07-02"
2015,2015-09-24,"WHP78",14,"S. Oneo Bay","FRA","After",4474.1141,44.7411,"2015-09-01"
2015,2015-11-12,"WHP79",14,"S. Oneo Bay","FRA","After",1697.5848,16.9758,"2015-11-03"
2016,2016-05-31,"WHP80",14,"S. Oneo Bay","FRA","After",0,0,"2016-05-03"
2016,2016-07-12,"WHP81",14,"S. Oneo Bay","FRA","After",144.7783,1.4478,"2016-07-07"
2016,2016-09-27,"WHP82",14,"S. Oneo Bay","FRA","After",0,0,"2016-09-06"
2016,2016-11-15,"WHP83",14,"S. Oneo Bay","FRA","After",1217.2663,12.1727,"2016-11-10"
2017,2017-05-23,"WHP84",14,"S. Oneo Bay","FRA","After",1438.2524,14.3825,"2017-05-02"
2017,2017-07-02,"WHP85",14,"S. Oneo Bay","FRA","After",2492.181,24.9218,"2017-06-27"
2017,2017-10-05,"WHP86",14,"S. Oneo Bay","FRA","After",1007.9954,10.08,"2017-09-07"
2017,2017-11-14,"WHP87",14,"S. Oneo Bay","FRA","After",335.9985,3.36,"2017-11-02"
2018,2018-05-24,"WHP88",14,"S. Oneo Bay","FRA","After",701.4406,7.0144,"2018-05-01"
2018,2018-07-10,"WHP89",14,"S. Oneo Bay","FRA","After",3131.3703,31.3137,"2018-06-19"
2018,2018-09-04,"WHP90",14,"S. Oneo Bay","FRA","After",144.7783,1.4478,"2018-09-04"
2018,2018-11-16,"WHP91",14,"S. Oneo Bay","FRA","After",335.9985,3.36,"2018-11-01"
2019,2019-05-21,"WHP92",14,"S. Oneo Bay","FRA","After",0,0,"2019-04-30"
2019,2019-07-08,"WHP93",14,"S. Oneo Bay","FRA","After",0,0,"2019-07-02"
2019,2019-10-03,"WHP94",14,"S. Oneo Bay","FRA","After",752.8768,7.5288,"2019-09-03"
2007,2007-06-14,"WHP44",15,"N. Keauhou","FRA","Before",3321.354,33.2135,"2007-05-16"
2007,2007-07-25,"WHP45",15,"N. Keauhou","FRA","Before",9427.4857,94.2749,"2007-07-12"
2007,2007-09-19,"WHP46",15,"N. Keauhou","FRA","Before",2837.8157,28.3782,"2007-09-04"
2007,2007-11-07,"WHP47",15,"N. Keauhou","FRA","Before",956.4337,9.5643,"2007-10-23"
2008,2008-05-21,"WHP48",15,"N. Keauhou","FRA","Before",1167.4537,11.6745,"2008-05-20"
2008,2008-07-16,"WHP49",15,"N. Keauhou","FRA","Before",147.3325,1.4733,"2008-07-08"
2008,2008-09-03,"WHP50",15,"N. Keauhou","FRA","Before",1025.5879,10.2559,"2008-09-02"
2008,2008-11-12,"WHP51",15,"N. Keauhou","FRA","Before",1216.8081,12.1681,"2008-10-15"
2009,2009-05-21,"WHP52",15,"N. Keauhou","FRA","Before",718.8971,7.189,"2009-05-06"
2009,2009-07-09,"WHP53",15,"N. Keauhou","FRA","Before",1361.5864,13.6159,"2009-07-07"
2009,2009-09-09,"WHP54",15,"N. Keauhou","FRA","Before",2629.0029,26.29,"2009-09-01"
2009,2009-10-21,"WHP55",15,"N. Keauhou","FRA","Before",2104.8192,21.0482,"2009-10-20"
2010,2010-05-25,"WHP56",15,"N. Keauhou","FRA","Before",1286.2275,12.8623,"2010-05-05"
2010,2010-07-20,"WHP57",15,"N. Keauhou","FRA","Before",289.5565,2.8956,"2010-07-08"
2010,2010-10-07,"WHP58",15,"N. Keauhou","FRA","Before",1688.0708,16.8807,"2010-09-07"
2010,2010-10-28,"WHP59",15,"N. Keauhou","FRA","Before",3200.2966,32.003,"2010-10-19"
2011,2011-05-04,"WHP60",15,"N. Keauhou","FRA","Before",196.6128,1.9661,"2011-05-03"
2011,2011-07-13,"WHP61",15,"N. Keauhou","FRA","Before",1889.7215,18.8972,"2011-07-06"
2011,2011-10-03,"WHP62",15,"N. Keauhou","FRA","Before",934.453,9.3445,"2011-09-13"
2011,2011-11-16,"WHP63",15,"N. Keauhou","FRA","Before",1418.7612,14.1876,"2011-11-01"
2012,2012-05-22,"WHP64",15,"N. Keauhou","FRA","Before",1442.3302,14.4233,"2012-05-15"
2012,2012-07-24,"WHP65",15,"N. Keauhou","FRA","Before",816.7752,8.1678,"2012-07-10"
2012,2012-09-19,"WHP66",15,"N. Keauhou","FRA","Before",2161.2273,21.6123,"2012-08-28"
2012,2012-11-15,"WHP67",15,"N. Keauhou","FRA","Before",2629.0029,26.29,"2012-11-08"
2013,2013-05-02,"WHP68",15,"N. Keauhou","FRA","Before",480.7767,4.8078,"2013-05-02"
2013,2013-07-16,"WHP69",15,"N. Keauhou","FRA","Before",1216.8081,12.1681,"2013-07-16"
2013,2013-09-03,"WHP70",15,"N. Keauhou","FRA","Before",880.8097,8.8081,"2013-09-03"
2013,2013-11-27,"WHP71",15,"N. Keauhou","FRA","Before",335.9985,3.36,"2013-11-06"
2014,2014-05-13,"WHP72",15,"N. Keauhou","FRA","After",1007.9954,10.08,"2014-05-06"
2014,2014-07-08,"WHP73",15,"N. Keauhou","FRA","After",335.9985,3.36,"2014-07-02"
2014,2014-09-17,"WHP74",15,"N. Keauhou","FRA","After",2097.6178,20.9762,"2014-09-09"
2014,2014-11-19,"WHP75",15,"N. Keauhou","FRA","After",332.2339,3.3223,"2014-11-05"
2015,2015-05-12,"WHP76",15,"N. Keauhou","FRA","After",46.9002,0.469,"2015-05-05"
2015,2015-07-15,"WHP77",15,"N. Keauhou","FRA","After",46.9002,0.469,"2015-07-02"
2015,2015-09-15,"WHP78",15,"N. Keauhou","FRA","After",937.5772,9.3758,"2015-09-01"
2015,2015-11-24,"WHP79",15,"N. Keauhou","FRA","After",0,0,"2015-11-03"
2016,2016-05-17,"WHP80",15,"N. Keauhou","FRA","After",0,0,"2016-05-03"
2016,2016-07-21,"WHP81",15,"N. Keauhou","FRA","After",0,0,"2016-07-07"
2016,2016-09-06,"WHP82",15,"N. Keauhou","FRA","After",144.7783,1.4478,"2016-09-06"
2016,2016-11-10,"WHP83",15,"N. Keauhou","FRA","After",480.7767,4.8078,"2016-11-10"
2017,2017-05-11,"WHP84",15,"N. Keauhou","FRA","After",880.8097,8.8081,"2017-05-02"
2017,2017-07-18,"WHP85",15,"N. Keauhou","FRA","After",0,0,"2017-06-27"
2017,2017-09-19,"WHP86",15,"N. Keauhou","FRA","After",3.772,0.0377,"2017-09-07"
2017,2017-11-16,"WHP87",15,"N. Keauhou","FRA","After",19.3415,0.1934,"2017-11-02"
2018,2018-05-17,"WHP88",15,"N. Keauhou","FRA","After",2703.363,27.0336,"2018-05-01"
2018,2018-07-12,"WHP89",15,"N. Keauhou","FRA","After",1239.9217,12.3992,"2018-06-19"
2018,2018-10-02,"WHP90",15,"N. Keauhou","FRA","After",4216.4646,42.1646,"2018-09-04"
2018,2018-11-20,"WHP91",15,"N. Keauhou","FRA","After",0,0,"2018-11-01"
2019,2019-05-14,"WHP92",15,"N. Keauhou","FRA","After",1599.7068,15.9971,"2019-04-30"
2019,2019-07-23,"WHP93",15,"N. Keauhou","FRA","After",0,0,"2019-07-02"
2019,2019-10-08,"WHP94",15,"N. Keauhou","FRA","After",3.772,0.0377,"2019-09-03"
2007,2007-05-17,"WHP44",16,"Kualanui Pt.","Open","Before",9573.4343,95.7343,"2007-05-16"
2007,2007-07-18,"WHP45",16,"Kualanui Pt.","Open","Before",5075.092,50.7509,"2007-07-12"
2007,2007-09-12,"WHP46",16,"Kualanui Pt.","Open","Before",5447.9521,54.4795,"2007-09-04"
2007,2007-10-31,"WHP47",16,"Kualanui Pt.","Open","Before",478.2169,4.7822,"2007-10-23"
2008,2008-05-21,"WHP48",16,"Kualanui Pt.","Open","Before",2375.69,23.7569,"2008-05-20"
2008,2008-07-16,"WHP49",16,"Kualanui Pt.","Open","Before",1280.0954,12.801,"2008-07-08"
2008,2008-09-03,"WHP50",16,"Kualanui Pt.","Open","Before",2224.8035,22.248,"2008-09-02"
2008,2008-10-30,"WHP51",16,"Kualanui Pt.","Open","Before",622.9951,6.23,"2008-10-15"
2009,2009-05-21,"WHP52",16,"Kualanui Pt.","Open","Before",1297.5519,12.9755,"2009-05-06"
2009,2009-07-09,"WHP53",16,"Kualanui Pt.","Open","Before",5512.9649,55.1296,"2009-07-07"
2009,2009-09-09,"WHP54",16,"Kualanui Pt.","Open","Before",478.2169,4.7822,"2009-09-01"
2009,2009-10-21,"WHP55",16,"Kualanui Pt.","Open","Before",3984.8045,39.848,"2009-10-20"
2010,2010-05-25,"WHP56",16,"Kualanui Pt.","Open","Before",2242.396,22.424,"2010-05-05"
2010,2010-07-20,"WHP57",16,"Kualanui Pt.","Open","Before",1455.21,14.5521,"2010-07-08"
2010,2010-10-07,"WHP58",16,"Kualanui Pt.","Open","Before",4448.3245,44.4832,"2010-09-07"
2010,2010-10-28,"WHP59",16,"Kualanui Pt.","Open","Before",2531.9525,25.3195,"2010-10-19"
2011,2011-05-04,"WHP60",16,"Kualanui Pt.","Open","Before",4904.5775,49.0458,"2011-05-03"
2011,2011-07-13,"WHP61",16,"Kualanui Pt.","Open","Before",1791.3852,17.9139,"2011-07-06"
2011,2011-10-03,"WHP62",16,"Kualanui Pt.","Open","Before",4344.1803,43.4418,"2011-09-13"
2011,2011-11-16,"WHP63",16,"Kualanui Pt.","Open","Before",1633.5504,16.3355,"2011-11-01"
2012,2012-05-22,"WHP64",16,"Kualanui Pt.","Open","Before",1152.7737,11.5277,"2012-05-15"
2012,2012-07-24,"WHP65",16,"Kualanui Pt.","Open","Before",1712.8329,17.1283,"2012-07-10"
2012,2012-09-19,"WHP66",16,"Kualanui Pt.","Open","Before",4258.3869,42.5839,"2012-08-28"
2012,2012-11-15,"WHP67",16,"Kualanui Pt.","Open","Before",4398.5786,43.9858,"2012-11-08"
2013,2013-05-02,"WHP68",16,"Kualanui Pt.","Open","Before",0,0,"2013-05-02"
2013,2013-07-16,"WHP69",16,"Kualanui Pt.","Open","Before",880.8097,8.8081,"2013-07-16"
2013,2013-09-03,"WHP70",16,"Kualanui Pt.","Open","Before",144.7783,1.4478,"2013-09-03"
2013,2013-11-27,"WHP71",16,"Kualanui Pt.","Open","Before",1029.3599,10.2936,"2013-11-06"
2014,2014-05-13,"WHP72",16,"Kualanui Pt.","Open","After",335.9985,3.36,"2014-05-06"
2014,2014-07-08,"WHP73",16,"Kualanui Pt.","Open","After",1679.9924,16.7999,"2014-07-02"
2014,2014-09-17,"WHP74",16,"Kualanui Pt.","Open","After",2834.1074,28.3411,"2014-09-09"
2014,2014-11-19,"WHP75",16,"Kualanui Pt.","Open","After",3509.6705,35.0967,"2014-11-05"
2015,2015-05-12,"WHP76",16,"Kualanui Pt.","Open","After",144.7783,1.4478,"2015-05-05"
2015,2015-07-15,"WHP77",16,"Kualanui Pt.","Open","After",289.5565,2.8956,"2015-07-02"
2015,2015-09-15,"WHP78",16,"Kualanui Pt.","Open","After",335.9985,3.36,"2015-09-01"
2015,2015-11-24,"WHP79",16,"Kualanui Pt.","Open","After",927.7098,9.2771,"2015-11-03"
2016,2016-05-17,"WHP80",16,"Kualanui Pt.","Open","After",3989.0078,39.8901,"2016-05-03"
2016,2016-07-21,"WHP81",16,"Kualanui Pt.","Open","After",5684.0077,56.8401,"2016-07-07"
2016,2016-09-06,"WHP82",16,"Kualanui Pt.","Open","After",8008.3074,80.0831,"2016-09-06"
2016,2016-11-10,"WHP83",16,"Kualanui Pt.","Open","After",5930.886,59.3089,"2016-11-10"
2017,2017-05-11,"WHP84",16,"Kualanui Pt.","Open","After",3407.8013,34.078,"2017-05-02"
2017,2017-07-18,"WHP85",16,"Kualanui Pt.","Open","After",3541.3823,35.4138,"2017-06-27"
2017,2017-09-19,"WHP86",16,"Kualanui Pt.","Open","After",5791.3837,57.9138,"2017-09-07"
2017,2017-11-16,"WHP87",16,"Kualanui Pt.","Open","After",14222.9774,142.2298,"2017-11-02"
2018,2018-05-17,"WHP88",16,"Kualanui Pt.","Open","After",7339.317,73.3932,"2018-05-01"
2018,2018-07-12,"WHP89",16,"Kualanui Pt.","Open","After",6870.917,68.7092,"2018-06-19"
2018,2018-10-02,"WHP90",16,"Kualanui Pt.","Open","After",4710.8216,47.1082,"2018-09-04"
2018,2018-11-20,"WHP91",16,"Kualanui Pt.","Open","After",1906.3976,19.064,"2018-11-01"
2019,2019-05-14,"WHP92",16,"Kualanui Pt.","Open","After",3105.6132,31.0561,"2019-04-30"
2019,2019-07-23,"WHP93",16,"Kualanui Pt.","Open","After",2293.0045,22.93,"2019-07-02"
2019,2019-10-08,"WHP94",16,"Kualanui Pt.","Open","After",3365.0343,33.6503,"2019-09-03"
2007,2007-05-17,"WHP44",17,"Red Hill","MPA","Before",4793.4802,47.9348,"2007-05-16"
2007,2007-07-18,"WHP45",17,"Red Hill","MPA","Before",5014.7654,50.1477,"2007-07-12"
2007,2007-09-12,"WHP46",17,"Red Hill","MPA","Before",0,0,"2007-09-04"
2007,2007-10-31,"WHP47",17,"Red Hill","MPA","Before",3885.2995,38.853,"2007-10-23"
2008,2008-05-20,"WHP48",17,"Red Hill","MPA","Before",1263.2566,12.6326,"2008-05-20"
2008,2008-07-16,"WHP49",17,"Red Hill","MPA","Before",4990.6276,49.9063,"2008-07-08"
2008,2008-09-03,"WHP50",17,"Red Hill","MPA","Before",1800.9914,18.0099,"2008-09-02"
2008,2008-10-30,"WHP51",17,"Red Hill","MPA","Before",3785.2447,37.8524,"2008-10-15"
2009,2009-05-21,"WHP52",17,"Red Hill","MPA","Before",0,0,"2009-05-06"
2009,2009-07-09,"WHP53",17,"Red Hill","MPA","Before",1364.1826,13.6418,"2009-07-07"
2009,2009-09-09,"WHP54",17,"Red Hill","MPA","Before",4969.9936,49.6999,"2009-09-01"
2009,2009-10-21,"WHP55",17,"Red Hill","MPA","Before",3.772,0.0377,"2009-10-20"
2010,2010-05-25,"WHP56",17,"Red Hill","MPA","Before",934.9605,9.3496,"2010-05-05"
2010,2010-07-20,"WHP57",17,"Red Hill","MPA","Before",3748.2813,37.4828,"2010-07-08"
2010,2010-10-07,"WHP58",17,"Red Hill","MPA","Before",1679.6777,16.7968,"2010-09-07"
2010,2010-10-28,"WHP59",17,"Red Hill","MPA","Before",1986.4497,19.8645,"2010-10-19"
2011,2011-05-04,"WHP60",17,"Red Hill","MPA","Before",0,0,"2011-05-03"
2011,2011-07-13,"WHP61",17,"Red Hill","MPA","Before",1541.1247,15.4112,"2011-07-06"
2011,2011-10-03,"WHP62",17,"Red Hill","MPA","Before",3719.9444,37.1994,"2011-09-13"
2011,2011-11-16,"WHP63",17,"Red Hill","MPA","Before",4864.7112,48.6471,"2011-11-01"
2012,2012-05-22,"WHP64",17,"Red Hill","MPA","Before",3861.822,38.6182,"2012-05-15"
2012,2012-07-24,"WHP65",17,"Red Hill","MPA","Before",2248.2467,22.4825,"2012-07-10"
2012,2012-09-19,"WHP66",17,"Red Hill","MPA","Before",9752.958,97.5296,"2012-08-28"
2012,2012-11-15,"WHP67",17,"Red Hill","MPA","Before",5462.6586,54.6266,"2012-11-08"
2013,2013-05-02,"WHP68",17,"Red Hill","MPA","Before",1596.6241,15.9662,"2013-05-02"
2013,2013-07-16,"WHP69",17,"Red Hill","MPA","Before",1910.564,19.1056,"2013-07-16"
2013,2013-09-03,"WHP70",17,"Red Hill","MPA","Before",335.9985,3.36,"2013-09-03"
2013,2013-11-27,"WHP71",17,"Red Hill","MPA","Before",884.5817,8.8458,"2013-11-06"
2014,2014-05-13,"WHP72",17,"Red Hill","MPA","After",1620.4072,16.2041,"2014-05-06"
2014,2014-07-08,"WHP73",17,"Red Hill","MPA","After",7112.9623,71.1296,"2014-07-02"
2014,2014-09-17,"WHP74",17,"Red Hill","MPA","After",1812.2277,18.1223,"2014-09-09"
2014,2014-11-19,"WHP75",17,"Red Hill","MPA","After",3314.4259,33.1443,"2014-11-05"
2015,2015-05-12,"WHP76",17,"Red Hill","MPA","After",3447.064,34.4706,"2015-05-05"
2015,2015-07-15,"WHP77",17,"Red Hill","MPA","After",3909.8455,39.0985,"2015-07-02"
2015,2015-09-15,"WHP78",17,"Red Hill","MPA","After",770.3332,7.7033,"2015-09-01"
2015,2015-11-24,"WHP79",17,"Red Hill","MPA","After",5300.0745,53.0007,"2015-11-03"
2016,2016-05-17,"WHP80",17,"Red Hill","MPA","After",1135.3172,11.3532,"2016-05-03"
